home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,location_mismatch,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_24h,corridor_risk,day_of_week,year,is_fraud
US,USD,CAD,web,119.94,119.94,3.34,1.351351,FALSE,standard,298,0.336,0.166,0,0,Sunday,2024,0
US,USD,USD,mobile,335.04,335.04,6.59,1,FALSE,standard,1016,0.944,0.247,0,0,Sunday,2024,0
US,USD,CAD,ATM,165.1,165.1,-1,1.351351,FALSE,standard,298,-0.1,0.166,0,0,Sunday,2024,0
US,USD,MXN,ATM,195.8,195.8,4.41,17.241379,FALSE,standard,1089,0.864,0.366,0,0.2,Sunday,2024,0
CA,CAD,INR,ATM,293.01,216.83,5.3,61.666667,FALSE,standard,947,0.625,0.268,0,0.12,Sunday,2024,0
US,USD,PHP,mobile,218.55,218.55,3.99,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Sunday,2024,0
UK,GBP,MXN,mobile,185.28,231.6,3.26,21.551724,FALSE,standard,4,0.742,0.407,0,0,Sunday,2024,0
US,USD,CNY,mobile,59.3,59.3,1.25,7.142857,TRUE,standard,1016,0.944,0.247,0,0,Sunday,2024,0
US,USD,MXN,mobile,102.19,102.19,2.93,17.241379,FALSE,standard,298,0.336,0.166,0,0.2,Monday,2024,0
UK,GBP,CAD,mobile,282.93,353.66,4.73,1.689189,FALSE,standard,4,0.892,0.407,0,0,Monday,2024,0
US,USD,USD,web,219.82,219.82,4.73,1,FALSE,standard,1018,0.934,0.087,0,0,Monday,2024,0
CA,CAD,EUR,web,222.01,164.28,3.63,0.685185,TRUE,standard,1041,0.867,0.245,0,0,Monday,2024,0
UK,GBP,EUR,web,364.31,455.39,4.9,1.157407,FALSE,standard,4,0.892,0.407,0,0.05,Monday,2024,0
US,USD,EUR,mobile,22.43,22.43,1.64,0.925926,FALSE,standard,147,0.551,0.391,0,0,Monday,2024,0
US,USD,GBP,mobile,104.51,104.51,2.83,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2024,0
CA,CAD,PHP,ATM,169.12,125.15,3.59,43.529412,TRUE,standard,1041,0.867,0.245,0,0,Monday,2024,0
US,USD,GBP,web,82.6,82.6,1.93,0.8,FALSE,standard,1018,0.934,0.087,0,0,Tuesday,2024,0
US,USD,EUR,mobile,164.85,164.85,3.45,0.925926,FALSE,standard,298,0.336,0.166,0,0,Tuesday,2024,0
US,USD,NGN,mobile,76.9,76.9,2.05,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Tuesday,2024,0
US,USD,CNY,web,133.14,133.14,2.75,7.142857,FALSE,standard,446,0.9,0.199,0,0,Tuesday,2024,0
UK,GBP,PHP,mobile,58.91,73.64,3.08,73.529412,FALSE,standard,684,0.833,0.241,7,0,Tuesday,2024,0
UK,GBP,CAD,mobile,67.67,84.58,2.1,1.689189,FALSE,standard,4,0.892,0.407,0,0,Tuesday,2024,0
US,USD,NGN,web,117.59,117.59,2.82,1111.111111,FALSE,standard,298,0.336,0.166,0,0.25,Tuesday,2024,0
US,USD,NGN,web,91.39,91.39,2.76,1111.111111,FALSE,standard,298,0.336,0.166,0,0.25,Tuesday,2024,0
US,USD,MXN,mobile,146.62,146.62,3.52,17.241379,FALSE,standard,263,0.522,0.223,0,0.2,Wednesday,2024,0
US,USD,CNY,mobile,25.04,25.04,1.3,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Wednesday,2024,0
US,USD,GBP,mobile,306.6,306.6,6.44,0.8,FALSE,standard,1018,0.784,0.087,0,0,Wednesday,2024,0
US,USD,PHP,ATM,141.86,141.86,3.72,58.823529,FALSE,standard,263,0.522,0.223,1,0.1,Wednesday,2024,0
UK,GBP,CNY,mobile,-174.84,218.55,9999.99,8.928571,FALSE,standard,4,-0.1,0.407,0,0,Wednesday,2024,0
US,USD,USD,web,219.63,219.63,3.45,1,FALSE,enhanced,367,0.939,0.176,0,0,Wednesday,2024,0
US,USD,CAD,mobile,185.57,185.57,3.76,1.351351,TRUE,enhanced,367,0.939,0.176,0,0,Wednesday,2024,0
US,USD,GBP,mobile,78.67,410.97,110.92,0.8,FALSE,unknown,257,0.68,0.257,0,0,Wednesday,2024,0
US,USD,PHP,mobile,265.84,265.84,5.36,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Thursday,2024,0
CA,CAD,CNY,web,237.23,175.55,4.6,5.285714,FALSE,standard,903,0.774,0.18,0,0,Thursday,2024,0
US,USD,NGN,mobile,194.47,194.47,3.46,1111.111111,FALSE,enhanced,257,0.894,0.257,0,0.25,Thursday,2024,0
UK,GBP,INR,mobile,126.83,158.54,2.61,104.166667,FALSE,standard,718,0.953,0.169,0,0,Thursday,2024,0
US,USD,NGN,ATM,69.06,69.06,1.76,1111.111111,FALSE,standard,147,0.551,0.391,0,0.25,Thursday,2024,0
CA,CAD,GBP,web,202.7,150,4.77,0.592,FALSE,standard,947,0.625,0.268,0,0,Thursday,2024,0
UK,GBP,INR,mobile,33.03,41.28,2.03,104.166667,TRUE,standard,4,0.892,0.407,0,0,Thursday,2024,0
US,USD,EUR,mobile,66.19,66.19,1.56,0.925926,TRUE,standard,298,0.336,0.166,0,0,Thursday,2024,0
US,USD,NGN,web,104.72,104.72,1.57,1111.111111,TRUE,standard,298,0.336,0.166,0,0.25,Thursday,2024,0
CA,CAD,NGN,web,9991.62,7393.8,150.67,822.222222,FALSE,low,615,0.515,0.355,0,0,Thursday,2024,0
UK,GBP,NGN,web,38.32,47.91,2.26,1388.888889,FALSE,standard,4,0.892,0.407,0,0.22,Friday,2024,0
US,USD,USD,mobile,402.95,402.95,6.96,1,FALSE,standard,298,0.336,0.166,0,0,Friday,2024,0
US,USD,NGN,mobile,70.54,70.54,2.18,1111.111111,TRUE,standard,298,0.336,0.166,0,0.25,Friday,2024,0
US,USD,INR,web,86.99,86.99,1.85,83.333333,FALSE,enhanced,367,0.939,0.176,0,0,Friday,2024,0
US,USD,NGN,web,288.34,288.34,4.51,1111.111111,FALSE,standard,263,0.522,0.223,1,0.25,Saturday,2024,0
UK,GBP,GBP,web,57.25,71.56,1.7,1,FALSE,standard,718,0.953,0.169,1,0,Saturday,2024,0
US,USD,GBP,web,180.29,180.29,3.49,0.8,FALSE,standard,34,0.427,0.068,0,0,Saturday,2024,0
US,USD,INR,mobile,516.16,516.16,7.94,83.333333,FALSE,enhanced,257,0.894,0.257,1,0,Saturday,2024,0
US,USD,NGN,web,101.77,101.77,2.15,1111.111111,TRUE,standard,263,0.522,0.223,0,0.25,Friday,2024,0
US,USD,INR,mobile,89.99,89.99,2.24,83.333333,FALSE,standard,1018,0.934,0.087,0,0,Saturday,2024,0
US,USD,INR,web,198.08,198.08,4.43,83.333333,FALSE,standard,147,0.551,0.391,0,0,Saturday,2024,0
US,USD,NGN,web,99.91,99.91,3.39,1111.111111,TRUE,enhanced,257,0.894,0.257,1,0.25,Sunday,2024,0
US,USD,NGN,mobile,83.16,83.16,2.09,1111.111111,TRUE,standard,147,0.551,0.391,0,0.25,Sunday,2024,0
US,USD,INR,mobile,170.32,170.32,3.66,83.333333,FALSE,standard,1016,0.944,0.247,0,0,Sunday,2024,0
US,USD,EUR,web,18.12,18.12,1.18,0.925926,FALSE,standard,298,0.336,0.166,0,0,Sunday,2024,1
CA,CAD,MXN,mobile,230.42,170.51,4.32,12.758621,TRUE,low,1074,0.664,0.225,0,0,Sunday,2024,0
UK,GBP,NGN,web,215.5,269.37,5.01,1388.888889,FALSE,standard,4,0.892,0.407,0,0.22,Sunday,2024,1
US,USD,GBP,mobile,146.65,146.65,3.17,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Sunday,2024,0
US,USD,CNY,mobile,9993.7,9993.7,151.47,7.142857,TRUE,standard,298,0.336,0.166,0,0,Sunday,2024,0
US,USD,PHP,web,118.24,118.24,3.23,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Sunday,2024,0
US,USD,NGN,web,291.79,291.79,5.36,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Sunday,2024,0
US,USD,CNY,mobile,95.46,95.46,2.35,7.142857,TRUE,standard,34,0.427,0.068,0,0,Sunday,2024,0
US,USD,PHP,mobile,85.19,85.19,2.44,58.823529,TRUE,standard,147,0.551,0.391,0,0.1,Monday,2024,0
US,USD,GBP,web,275.9,275.9,5.59,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2024,0
US,USD,CNY,mobile,209.01,209.01,3.33,7.142857,FALSE,enhanced,367,0.939,0.176,8,0,Monday,2024,0
US,USD,INR,mobile,233.63,233.63,4.4,83.333333,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2024,0
US,USD,MXN,mobile,69.05,69.05,2.85,17.241379,FALSE,standard,263,0.522,0.223,1,0.2,Monday,2024,0
US,USD,GBP,mobile,108.77,108.77,2.53,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Monday,2024,0
US,USD,GBP,mobile,179.25,179.25,4.37,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2024,0
CA,CAD,GBP,mobile,146.81,108.64,3.25,0.592,FALSE,low,824,0.607,0.282,0,0,Monday,2024,0
US,USD,CAD,ATM,54.17,54.17,2.16,1.351351,FALSE,enhanced,257,0.894,0.257,1,0,Monday,2024,0
UK,GBP,PHP,web,292.41,365.51,5.31,73.529412,FALSE,standard,4,0.892,0.407,1,0,Monday,2024,0
UK,GBP,GBP,mobile,115.6,144.5,2.77,1,FALSE,standard,4,0.892,0.407,0,0,Monday,2024,0
UK,GBP,INR,mobile,150.02,187.52,3.06,104.166667,FALSE,standard,4,0.892,0.407,0,0,Monday,2024,0
US,USD,MXN,mobile,156.74,156.74,2.39,17.241379,FALSE,standard,298,0.336,0.166,0,0.2,Monday,2024,0
US,USD,NGN,mobile,247.22,247.22,5.14,1111.111111,FALSE,standard,34,0.427,0.068,0,0.25,Tuesday,2024,0
US,USD,PHP,mobile,139.9,139.9,2.58,58.823529,TRUE,standard,1016,0.944,0.247,0,0.1,Tuesday,2024,0
US,USD,CAD,mobile,91.48,91.48,3.2,1.351351,FALSE,standard,147,0.551,0.391,0,0,Tuesday,2024,0
US,USD,CAD,web,699.52,699.52,11.42,1.351351,TRUE,standard,263,0.372,0.223,0,0,Tuesday,2024,0
US,USD,INR,ATM,522.29,522.29,9.23,83.333333,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2024,0
US,USD,CAD,mobile,298.91,298.91,6.1,1.351351,FALSE,standard,1018,0.934,0.087,0,0,Tuesday,2024,0
US,USD,PHP,mobile,147.46,147.46,3.95,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Wednesday,2024,0
US,USD,PHP,mobile,296.63,296.63,5.51,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Wednesday,2024,0
US,USD,CNY,mobile,332.51,332.51,5.89,7.142857,FALSE,standard,263,0.522,0.223,1,0,Wednesday,2024,0
US,USD,CNY,mobile,286.26,286.26,5.39,7.142857,FALSE,standard,263,0.522,0.223,0,0,Wednesday,2024,0
UK,GBP,USD,WEB,210.64,263.29,3.61,1.25,FALSE,standard,4,0.892,0.407,8,0,Wednesday,2024,0
US,USD,GBP,mobile,134.22,410.97,110.92,0.8,FALSE,unknown,257,0.68,0.257,0,0,Wednesday,2024,0
US,USD,INR,mobile,48.9,48.9,1.35,83.333333,FALSE,standard,1016,0.944,0.247,0,0,Wednesday,2024,0
US,USD,USD,web,251.27,251.27,4.43,1,FALSE,standard,1018,0.934,0.087,0,0,Wednesday,2024,0
US,USD,EUR,web,427.31,427.31,7.91,0.925926,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2024,0
US,USD,NGN,mobile,2085.64,2085.64,32.33,1111.111111,TRUE,standard,298,0.336,0.166,0,0.25,Wednesday,2024,0
US,USD,NGN,ATM,148.06,148.06,3.38,1111.111111,TRUE,standard,263,0.522,0.223,0,0.25,Wednesday,2024,0
US,USD,EUR,mobile,93.43,93.43,2.9,0.925926,FALSE,standard,263,0.522,0.223,0,0,Wednesday,2024,0
CA,CAD,MXN,web,131.31,97.17,3.02,12.758621,FALSE,standard,947,0.625,0.268,0,0,Wednesday,2024,0
US,USD,PHP,web,313.64,313.64,5.75,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Wednesday,2024,0
US,USD,MXN,mobile,99.23,99.23,2.46,17.241379,FALSE,enhanced,367,0.939,0.176,0,0.2,Wednesday,2024,0
UK,GBP,CNY,ATM,176.22,220.27,4.23,8.928571,FALSE,standard,4,0.892,0.407,0,0,Thursday,2024,0
US,USD,PHP,mobile,74.43,74.43,1.35,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Thursday,2024,0
UK,GBP,MXN,ATM,187.7,234.63,3.84,21.551724,FALSE,standard,4,0.892,0.407,0,0,-1,0,0
 US  ,USD,CAD, mobile  ,551.88,551.88,9.55,1.351351,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2024,0
CA,CAD,PHP,ATM,142.91,105.76,3.34,43.529412,TRUE,low,824,0.607,0.282,0,0,Thursday,2024,0
US,USD,EUR,mobile,121.18,121.18,2.87,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Thursday,2024,0
CA,CAD,USD,mobile,72.05,53.31,2.42,0.74,FALSE,standard,172,0.881,0.199,0,0,Thursday,2024,0
US,USD,CNY,mobile,48.67,48.67,2.14,7.142857,FALSE,standard,34,0.427,0.068,0,0,Thursday,2024,0
US,USD,GBP,web,542.22,542.22,8.7,0.8,FALSE,standard,1018,0.934,0.087,0,0,Thursday,2024,0
US,USD,EUR,mobile,90.36,90.36,2.91,0.925926,TRUE,standard,830,0.799,0.102,0,0,Thursday,2024,0
US,USD,INR,web,244.67,244.67,4.72,83.333333,FALSE,standard,147,0.551,0.391,0,0,Thursday,2024,0
US,USD,CAD,ATM,176.24,176.24,3.46,1.351351,FALSE,standard,147,0.551,0.391,0,0,Thursday,2024,0
US,USD,PHP,mobile,125.75,410.97,110.92,58.823529,FALSE,unknown,1018,0.68,0.087,0,0.1,Friday,2024,0
US,USD,CNY,web,595.1,595.1,9.77,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Friday,2024,0
UK,GBP,GBP,mobile,212.5,265.62,3.84,1,FALSE,low,454,0.56,0.238,0,0,Friday,2024,0
US,USD,MXN,mobile,405.85,405.85,7.09,17.241379,FALSE,standard,1018,0.784,0.087,0,0.2,Friday,2024,0
US,USD,CAD,ATM,371.23,371.23,5.96,1.351351,FALSE,standard,1016,0.944,0.247,0,0,Friday,2024,0
US,USD,USD,mobile,83.11,83.11,2.63,1,FALSE,enhanced,661,0.92,0.259,0,0,Friday,2024,0
UK,GBP,PHP,web,72.67,90.83,1.14,73.529412,FALSE,standard,4,0.892,0.407,0,0,Friday,2024,0
UK,GBP,CAD,mobile,59.4,74.25,1.65,1.689189,FALSE,standard,4,0.892,0.407,0,0,Friday,2024,0
US,USD,USD,mobile,185.67,185.67,3.76,1,FALSE,standard,263,0.522,0.223,0,0,Friday,2024,0
UK,GBP,MXN,mobile,113.07,141.33,2.97,21.551724,FALSE,standard,4,0.742,0.407,0,0,Friday,2024,1
US,USD,PHP,web,94.34,94.34,2.68,58.823529,FALSE,standard,1018,0.934,0.087,0,0.1,Friday,2024,0
US,USD,USD,web,60.58,60.58,1.56,1,FALSE,enhanced,257,0.894,0.257,0,0,Friday,2024,0
US,USD,CAD,mobile,193.47,193.47,3.66,1.351351,FALSE,enhanced,257,0.894,0.257,0,0,Friday,2024,0
UK,GBP,EUR,web,135.33,410.97,110.92,1.157407,FALSE,unknown,4,0.68,0.407,0,0.05,Saturday,2024,0
US,USD,GBP,ATM,299.24,299.24,4.7,0.8,FALSE,standard,147,0.551,0.391,0,0,Saturday,2024,0
CA,CAD,CAD,mobile,194.29,143.77,3.28,1,FALSE,standard,564,0.658,0.4,0,0,Saturday,2024,0
US,USD,NGN,web,534.28,534.28,9.79,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Saturday,2024,0
UK,GBP,CAD,web,720.04,900.06,11.41,1.689189,FALSE,standard,4,0.892,0.407,0,0,Saturday,2024,1
US,USD,NGN,ATM,79.44,79.44,2.31,1111.111111,FALSE,standard,147,0.551,0.391,0,0.25,Saturday,2024,0
US,USD,INR,web,140.46,140.46,2.68,83.333333,FALSE,standard,34,0.427,0.068,0,0,Saturday,2024,0
US,USD,INR,mobile,98.89,98.89,3.2,83.333333,FALSE,enhanced,367,0.939,0.176,0,0,Wednesday,2024,0
US,USD,NGN,mobile,209.52,209.52,4.42,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Sunday,2024,0
US,USD,NGN,mobile,78.69,78.69,2.14,1111.111111,FALSE,enhanced,257,0.894,0.257,0,0.25,Sunday,2024,0
US,USD,MXN,web,231.1,231.1,4.19,17.241379,TRUE,standard,147,0.551,0.391,0,0.2,Sunday,2024,0
US,USD,GBP,web,212.27,212.27,4.37,0.8,FALSE,low,113,0.494,0.042,0,0,Monday,2024,0
US,USD,GBP,ATM,411.63,411.63,6.79,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Monday,2024,0
US,USD,MXN,mobile,609.73,609.73,10.08,17.241379,FALSE,enhanced,257,0.894,0.257,0,0.2,Monday,2024,0
US,USD,MXN,mobile,57.65,57.65,2.11,17.241379,FALSE,standard,263,0.522,0.223,0,0.2,Monday,2024,0
US,USD,PHP,mobile,24.59,24.59,2.05,58.823529,TRUE,standard,1016,0.944,0.247,0,0.1,Monday,2024,0
US,USD,USD,mobile,58.99,58.99,2.12,1,FALSE,enhanced,367,0.939,0.176,1,0,Wednesday,2024,0
US,USD,CNY,mobile,247.48,247.48,5.2,7.142857,FALSE,standard,1016,0.944,0.247,0,0,Tuesday,2024,0
CA,CAD,MXN,mobile,150.54,111.4,3.42,12.758621,FALSE,low,214,0.596,0.233,1,0,Tuesday,2024,0
CA,CAD,MXN,mobile,1624.54,1202.16,25.38,12.758621,FALSE,standard,947,0.625,0.268,0,0,Tuesday,2024,0
UK,GBP,NGN,mobile,54.83,410.97,110.92,1388.888889,FALSE,unknown,4,0.68,0.407,0,0.22,Tuesday,2024,0
US,USD,USD,mobile,44.9,44.9,1.19,1,FALSE,enhanced,367,0.939,0.176,1,0,Wednesday,2024,0
US,USD,GBP,web,108.37,108.37,2.66,0.8,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2024,0
CA,CAD,MXN,ATM,57.8,42.77,2.03,12.758621,FALSE,low,824,0.607,0.282,0,0,Wednesday,2024,0
US,USD,MXN,mobile,191.95,191.95,4.28,17.241379,FALSE,standard,1018,0.934,0.087,7,0.2,Wednesday,2024,0
UK,GBP,PHP,ATM,97.03,121.29,2.68,73.529412,FALSE,standard,4,0.892,0.407,1,0,Wednesday,2024,0
US,USD,USD,mobile,353.2,353.2,6.35,1,FALSE,standard,147,0.551,0.391,0,0,Wednesday,2024,0
CA,CAD,CNY,mobile,204.47,151.31,4.27,5.285714,FALSE,low,824,0.607,0.282,0,0,Wednesday,2024,0
US,USD,INR,ATM,54.55,54.55,3.34,83.333333,FALSE,enhanced,367,0.939,0.176,0,0,Wednesday,2024,0
UK,GBP,MXN,ATM,243.84,304.8,4.3,21.551724,TRUE,standard,4,0.892,0.407,1,0,Wednesday,2024,0
US,USD,CNY,ATm,265.39,265.39,4.99,7.142857,FALSE,unknown,367,0.939,0.176,0,0,Wednesday,2024,0
US,USD,PHP,mobile,132.87,132.87,2.5,58.823529,FALSE,standard,147,0.551,0.391,0,0.1,Wednesday,2024,0
US,USD,GBP,mobile,241.2,241.2,4.35,0.8,FALSE,standard,1018,0.934,0.087,0,0,Wednesday,2024,0
CA,CAD,CNY,mobile,285.9,211.56,5.4,5.285714,FALSE,standard,947,0.625,0.268,1,0,Wednesday,2024,0
US,USD,GBP,mobile,370.21,370.21,6.56,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2024,0
US,USD,EUR,web,247.8,247.8,4.55,0.925926,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2024,0
US,USD,USD,mobile,75.83,75.83,2.27,1,FALSE,enhanced,661,0.92,0.259,0,0,Thursday,2024,0
US,USD,EUR,mobile,99.51,99.51,2.5,0.925926,FALSE,standard,298,0.336,0.166,0,0,Thursday,2024,0
US,USD,EUR,web,49.19,49.19,2,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Thursday,2024,0
US,USD,NGN,web,115.99,115.99,2.96,1111.111111,FALSE,enhanced,257,0.894,0.257,0,0.25,Friday,2024,0
US,USD,PHP,web,458.09,458.09,7.74,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Friday,2024,0
US,USD,USD,mobile,62.66,62.66,1.4,1,FALSE,standard,1018,0.934,0.087,0,0,Friday,2024,0
US,USD,GBP,web,88.92,88.92,2.71,0.8,FALSE,standard,147,0.551,0.391,0,0,Friday,2024,0
US,USD,CAD,web,526.57,526.57,8.9,1.351351,FALSE,standard,147,0.551,0.391,0,0,Friday,2024,0
US,USD,EUR,mobile,60.62,60.62,2.11,0.925926,FALSE,standard,298,0.336,0.166,0,0,Friday,2024,0
US,USD,CAD,mobile,78.85,78.85,2.47,1.351351,FALSE,standard,263,0.522,0.223,0,0,Friday,2024,0
US,USD,INR,mobile,167.15,167.15,4.05,83.333333,FALSE,standard,263,0.522,0.223,0,0,Friday,2024,0
US,USD,CAD,ATM,419.11,419.11,7.44,1.351351,FALSE,standard,263,0.522,0.223,0,0,Friday,2024,0
US,USD,GBP,mobile,107.19,107.19,2.58,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Friday,2024,0
US,USD,NGN,mobile,119.52,119.52,3.35,1111.111111,FALSE,enhanced,257,0.894,0.257,0,0.25,Friday,2024,0
CA,CAD,CNY,mobile,126.65,93.72,2.39,5.285714,FALSE,low,615,0.515,0.355,0,0,Saturday,2024,0
US,USD,NGN,web,292.96,292.96,4.82,1111.111111,FALSE,standard,147,0.551,0.391,0,0.25,Saturday,2024,0
UK,GBP,CNY,mobile,163.23,204.03,3.95,8.928571,FALSE,standard,4,0.892,0.407,0,0,Saturday,2024,0
CA,CAD,NGN,mobile,186.51,138.02,3.87,822.222222,TRUE,standard,853,0.83,0.29,0,0,Saturday,2024,0
US,USD,USD,mobile,59.54,59.54,1.63,1,FALSE,standard,263,0.372,0.223,0,0,Sunday,2024,0
UK,GBP,MXN,mobile,86.83,108.54,3.04,21.551724,FALSE,enhanced,803,0.882,0.285,9,0,Sunday,2024,0
UK,GBP,GBP,web,83.57,104.47,3.03,1,FALSE,standard,4,0.892,0.407,0,0,Sunday,2024,0
US,USD,USD,mobile,370.26,370.26,6.33,1,FALSE,standard,263,0.522,0.223,0,0,Sunday,2024,0
US,USD,CNY,web,180.97,180.97,3.59,7.142857,FALSE,standard,298,0.336,0.166,0,0,Sunday,2024,0
US,USD,INR,mobile,148.74,148.74,2.65,83.333333,FALSE,standard,263,0.522,0.223,0,0,Sunday,2024,0
CA,CAD,PHP,mobile,81.31,60.17,2.01,43.529412,FALSE,standard,947,0.625,0.268,0,0,Sunday,2024,0
US,USD,GBP,mobile,380.48,380.48,6.42,0.8,FALSE,standard,1018,0.784,0.087,0,0,Sunday,2024,0
US,USD,GBP,WEB,119.88,119.88,2.72,0.8,FALSE,standard,147,0.401,0.391,0,0,Monday,2024,0
US,USD,EUR,mobile,125.5,125.5,2.36,0.925926,FALSE,standard,263,0.522,0.223,0,0,Monday,2024,0
UK,GBP,PHP,mobile,161.28,201.6,3.16,73.529412,FALSE,standard,4,0.892,0.407,0,0,Monday,2024,0
US,USD,INR,mobile,212.18,212.18,4.26,83.333333,FALSE,standard,298,0.336,0.166,0,0,Monday,2024,0
US,USD,EUR,weeb,67.63,67.63,2.48,0.925926,TRUE,standard,263,0.522,0.223,0,0,Monday,2024,0
UK,GBP,NGN,mobile,266.09,332.61,4.88,1388.888889,FALSE,standard,4,0.892,0.407,0,0.22,Monday,2024,0
US,USD,INR,mobile,9992.19,9992.19,151.07,83.333333,FALSE,standard,147,0.551,0.391,0,0,Monday,2024,0
UK,GBP,GBP,mobile,278.4,348,5.88,1,FALSE,standard,4,0.892,0.407,0,0,Tuesday,2024,0
US,USD,CNY,mobile,103.43,103.43,2.78,7.142857,TRUE,enhanced,367,0.939,0.176,1,0,Tuesday,2024,0
US,USD,NGN,ATM,49.9,49.9,2.21,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Tuesday,2024,0
US,USD,NGN,mobile,157.72,157.72,3.75,1111.111111,TRUE,standard,1018,0.934,0.087,0,0.25,Tuesday,2024,0
US,USD,PHP,web,75.18,75.18,2.38,58.823529,FALSE,standard,147,0.551,0.391,0,0.1,Tuesday,2024,0
UK,GBP,EUR,mobile,47.07,58.83,1.62,1.157407,FALSE,standard,259,0.691,0.187,0,0.05,Tuesday,2024,0
US,USD,NGN,mobile,461.12,461.12,6.33,1111.111111,FALSE,standard,298,0.336,0.166,0,0.25,Tuesday,2024,0
US,USD,GBP,mobile,233.13,233.13,4.59,0.8,FALSE,standard,263,0.372,0.223,0,0,Tuesday,2024,0
CA,CAD,NGN,mobile,170.11,125.88,4.58,822.222222,FALSE,low,824,0.607,0.282,0,0,Tuesday,2024,0
US,USD,GBP,mobile,44.22,44.22,2.34,0.8,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2024,0
US,USD,EUR,web,240.81,240.81,5.02,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2024,0
US,USD,NGN,mobile,177.39,177.39,2.6,1111.111111,FALSE,enhanced,367,0.939,0.176,0,0.25,Tuesday,2024,0
US,USD,NGN,mobile,133.19,133.19,2.85,1111.111111,FALSE,standard,263,0.372,0.223,0,0.25,Wednesday,2024,0
US,USD,USD,mobile,222.22,222.22,4.89,1,FALSE,enhanced,367,0.939,0.176,0,0,Wednesday,2024,0
UK,GBP,INR,mobile,147.53,184.42,3.27,104.166667,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2024,1
US,USD,INR,mobile,137.03,137.03,3.3,83.333333,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2024,0
US,USD,GBP,mobile,351.28,351.28,6.36,0.8,FALSE,standard,147,0.551,0.391,0,0,Wednesday,2024,0
US,USD,CAD,mobile,9991.08,9991.08,151.3,1.351351,FALSE,standard,263,0.522,0.223,0,0,Wednesday,2024,0
UK,GBP,USD,ATM,60.62,75.77,2,1.25,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2024,1
UK,GBP,GBP,mobile,394.75,493.44,6.95,1,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2024,0
US,USD,INR,mobile,102.31,102.31,3.05,83.333333,FALSE,enhanced,257,0.894,0.257,0,0,Wednesday,2024,0
unknown,USD,INR,unknown,57.25,57.25,1.31,83.333333,FALSE,unknown,147,0.551,0.391,0,0,Thursday,2024,0
US,USD,PHP,mobile,110.53,110.53,3.17,58.823529,FALSE,enhanced,257,0.894,0.257,0,0.1,Thursday,2024,0
US,USD,GBP,mobille,154.18,154.18,3.44,0.8,FALSE,standard,298,0.336,0.166,0,0,Thursday,2024,0
US,USD,CNY,web,321.11,321.11,5.26,7.142857,TRUE,standard,263,0.522,0.223,0,0,Thursday,2024,0
US,USD,GBP,web,279.8,279.8,4.6,0.8,FALSE,standard,263,0.522,0.223,0,0,Thursday,2024,0
US,USD,CNY,web,130.63,130.63,3.07,7.142857,FALSE,standard,147,0.401,0.391,0,0,Thursday,2024,0
US,USD,INR,mobile,85.59,85.59,2.68,83.333333,FALSE,standard,147,0.551,0.391,0,0,Thursday,2024,0
US,USD,PHP,web,50.18,50.18,1.69,58.823529,TRUE,enhanced,257,0.894,0.257,0,0.1,Thursday,2024,0
